table_schema	table_name
dsa_actor	user__address__mapping
dsa_actor	user__contact_detail__mapping
dsa_actor	user__device__mapping
dsa_actor	user__office__mapping
dsa_actor	user_attribute
dsa_actor	user_auth
dsa_actor	user_auth_type
dsa_actor	user_auth_type_configuration
dsa_actor	user_auth_value_history
dsa_actor	user_channel
dsa_actor	user_device_attribute
dsa_actor	user_fcm_details
dsa_actor	user_handle
dsa_actor	user_handle_type
dsa_actor	user_login_details
dsa_actor	user_login_tracking
dsa_actor	visit_reassign
dsa_approval	application
dsa_approval	application_attachment
dsa_approval	draft_application
dsa_approval	flyway_schema_history
dsa_audit	flyway_schema_history
dsa_authorization	category
dsa_authorization	epic
dsa_authorization	feature
dsa_authorization	flyway_schema_history
dsa_authorization	permission
dsa_authorization	role
dsa_authorization	role__permission__mapping
dsa_authorization	role_group
dsa_authorization	role_group__feature__mapping
dsa_authorization	sequences
dsa_authorization	usecase
dsa_authorization	user__role__mapping
dsa_authorization	user_story
dsa_authorization	user_story__permission__mapping
dsa_banking_origination	agent_account_audit
dsa_banking_origination	apy_contribution
dsa_banking_origination	asset_acquisition_ytd_dump
dsa_banking_origination	bre_reports
dsa_banking_origination	casa_ytd_dump
dsa_banking_origination	corporate_transaction_callback_log
dsa_banking_origination	crm_lead_queue
dsa_banking_origination	customer_check
dsa_banking_origination	draft_application
dsa_banking_origination	external_fund_ifsc_master
dsa_banking_origination	flyway_schema_history
dsa_banking_origination	insurance_corporate_mapping
dsa_banking_origination	insurance_masters
dsa_banking_origination	insurance_price_masters
dsa_banking_origination	insurance_transaction
dsa_banking_origination	kyc_detail
dsa_banking_origination	loan_transactions
dsa_banking_origination	mandate_details
dsa_banking_origination	nominee_relation_code_master
dsa_banking_origination	pmjjby_premium
dsa_banking_origination	program_parameters
dsa_banking_origination	redirection_link_template
dsa_banking_origination	redirection_txn_link_details
dsa_banking_origination	rekyc_account_details
dsa_banking_origination	sequences
dsa_banking_origination	transaction_audit
dsa_banking_origination	transaction_audit_attributes
dsa_banking_origination	transaction_audit_funding
dsa_banking_origination	transaction_audit_log
dsa_banking_origination	transaction_components_details
dsa_banking_origination	transaction_documents
dsa_banking_origination	transaction_event_log
dsa_banking_origination	transaction_utrn_number
dsa_batch	batch_history
dsa_batch	batch_master
dsa_batch	batch_parameters
dsa_batch	flyway_schema_history
dsa_batch	sequences
dsa_consents	consent_audit
dsa_consents	consent_audit_additional_data
dsa_consents	consent_audit_log
dsa_consents	consent_audit_transaction_data
dsa_consents	consent_callback_log
dsa_consents	consent_template
dsa_consents	flyway_schema_history
dsa_consents	product_consent_mapping
dsa_consents	product_token_mapping
dsa_consents	sequences
dsa_credit_card_mgmt	agent_url_mapping
dsa_credit_card_mgmt	bank_masters
dsa_credit_card_mgmt	bkyc_file
dsa_credit_card_mgmt	bkyc_lead
dsa_credit_card_mgmt	branch_details
dsa_credit_card_mgmt	branch_master
dsa_credit_card_mgmt	cc_additional_txn_data
dsa_credit_card_mgmt	channel_details
dsa_credit_card_mgmt	co_brand_master
dsa_credit_card_mgmt	company_masters
dsa_credit_card_mgmt	corporate_insurance_mapper
dsa_credit_card_mgmt	corporate_transaction_callback_log
dsa_credit_card_mgmt	credit_card_masters
dsa_credit_card_mgmt	customer_relationship_details
dsa_credit_card_mgmt	demog_kyc_routing_config
dsa_credit_card_mgmt	draft_application
dsa_credit_card_mgmt	dsa_master
dsa_credit_card_mgmt	dse_reassign_file
dsa_credit_card_mgmt	dse_reassign_lead
dsa_credit_card_mgmt	dvkyc_file
dsa_credit_card_mgmt	dvkyc_lead
dsa_credit_card_mgmt	flyway_schema_history
dsa_credit_card_mgmt	industry_master
dsa_credit_card_mgmt	insurance_masters
dsa_credit_card_mgmt	insurance_price_masters
dsa_credit_card_mgmt	insurance_transaction
dsa_credit_card_mgmt	key_store
dsa_credit_card_mgmt	loan_transactions
dsa_credit_card_mgmt	logo_master
dsa_credit_card_mgmt	pacc_card_prefix_mapping
dsa_credit_card_mgmt	sequences
dsa_credit_card_mgmt	transaction_audit
dsa_credit_card_mgmt	transaction_audit_attributes
dsa_credit_card_mgmt	transaction_audit_consent
dsa_credit_card_mgmt	transaction_audit_logs
dsa_credit_card_mgmt	transaction_documents
dsa_credit_card_mgmt	transaction_hierarchy_log
dsa_credit_card_mgmt	transaction_report
dsa_dms	document_master
dsa_dms	document_tags
dsa_dms	file_master
dsa_dms	flyway_schema_history
dsa_dms	sequence_generator
dsa_dms	sequences
dsa_gateway	api_usecase_mapping
dsa_gateway	client
dsa_gateway	client_key
dsa_gateway	employee_request_response_log
dsa_gateway	flyway_schema_history
dsa_gateway	request_forward
dsa_gateway	request_response_log
dsa_gateway	request_response_log_20240514
dsa_gateway	request_response_log_20240517
dsa_gateway	request_response_log_20240518
dsa_gateway	request_response_log_20240523
dsa_gateway	request_response_log_20240524
dsa_gateway	request_response_log_20240525
dsa_gateway	request_response_log_20240526
dsa_gateway	request_response_log_20240527
dsa_gateway	request_response_log_20240529
dsa_gateway	request_response_log_20240530
dsa_gateway	request_response_log_20240604
dsa_gateway	request_response_log_20240605
dsa_gateway	request_response_log_20240606
dsa_gateway	request_response_log_20240607
dsa_gateway	request_response_log_20240611
dsa_gateway	request_response_log_20240612
dsa_gateway	request_response_log_20240613
dsa_gateway	request_response_log_20240614
dsa_gateway	request_response_log_20240703
dsa_gateway	request_response_log_20240705
dsa_gateway	request_response_log_20240708
dsa_gateway	request_response_log_20240709
dsa_gateway	request_response_log_20240717
dsa_gateway	request_response_log_20240811
dsa_gateway	request_response_log_20240812
dsa_gateway	request_response_log_20240813
dsa_gateway	request_response_log_20240814
dsa_gateway	request_response_log_20240920
dsa_gateway	request_response_log_20240924
dsa_gateway	request_response_log_20240925
dsa_gateway	request_response_log_20240926
dsa_gateway	request_response_log_20240927
dsa_gateway	request_response_log_20240928
dsa_gateway	request_response_log_20240929
dsa_gateway	request_response_log_20240930
dsa_gateway	request_response_log_20241001
dsa_gateway	request_response_log_20241002
dsa_gateway	request_response_log_20241003
dsa_gateway	request_response_log_20241004
dsa_gateway	request_response_log_20241005
dsa_gateway	request_response_log_20241006
dsa_gateway	request_response_log_20241007
dsa_gateway	request_response_log_20241008
dsa_gateway	request_response_log_20241028
dsa_gateway	request_response_log_20241203
dsa_gateway	request_response_log_20241210
dsa_gateway	request_response_log_20250109
dsa_gateway	request_response_log_20250201
dsa_gateway	request_response_log_20250212
dsa_gateway	request_response_log_20250223
dsa_gateway	request_response_log_20250328
dsa_gateway	request_response_log_20250402
dsa_gateway	request_response_log_20250403
dsa_gateway	request_response_log_20250405
dsa_gateway	request_response_log_20250409
dsa_gateway	request_response_log_20250410
dsa_gateway	request_response_log_20250412
dsa_gateway	request_response_log_20250416
dsa_gateway	request_response_log_20250417
dsa_gateway	request_response_log_20250418
dsa_gateway	request_response_log_20250420
dsa_gateway	request_response_log_20250422
dsa_gateway	request_response_log_20250423
dsa_gateway	request_response_log_20250424
dsa_gateway	request_response_log_20250425
dsa_gateway	request_response_log_20250427
dsa_gateway	request_response_log_extension
dsa_gateway	sequences
dsa_gateway	session
dsa_gateway	session_audit
dsa_india_stack	flyway_schema_history
dsa_india_stack	in_out_request
dsa_india_stack	in_out_request_details
dsa_india_stack	in_out_request_log
dsa_india_stack	npci_state_mapping
dsa_india_stack	partner_error_code_mapping
dsa_india_stack	sequences
dsa_masterdata	account_product_additional_scheme_mapping
dsa_masterdata	account_product_additional_scheme_master
dsa_masterdata	account_product_attributes
dsa_masterdata	account_product_branch_mapping
dsa_masterdata	account_product_debit_card_mapping
dsa_masterdata	account_product_debit_card_master
dsa_masterdata	account_product_master
dsa_masterdata	account_product_services_mapping
dsa_masterdata	aeps_bank_master
dsa_masterdata	bank_master
dsa_masterdata	bank_master_iin
dsa_masterdata	branch_master
dsa_masterdata	code_master
dsa_masterdata	code_master_details
dsa_masterdata	configuration
dsa_masterdata	flyway_schema_history
dsa_masterdata	holidays
dsa_masterdata	junk_domain_masters
dsa_masterdata	junk_email_masters
dsa_masterdata	program_parameters
dsa_notifications	bank_response_code_config
dsa_notifications	bank_sms_template_notification_code_mapping
dsa_notifications	code__notification_code__mapping
dsa_notifications	email_template
dsa_notifications	fcm_master
dsa_notifications	fcm_notification_list
dsa_notifications	flyway_schema_history
dsa_notifications	masking_pattern
dsa_notifications	notification_matrix
dsa_notifications	notification_message
dsa_notifications	notification_tracker
dsa_notifications	sequences
dsa_notifications	sms_log
dsa_notifications	sms_scenario
dsa_notifications	sms_scenario__masking_pattern
dsa_notifications	user_fcm_mapping
dsa_notifications	whatsapp_log
kp_accounting	account
kp_accounting	account_balance
kp_accounting	account_interest_details
kp_accounting	asset_classification_master
kp_accounting	asset_classification_slabs
kp_accounting	base_interest_date_slab
kp_accounting	base_interest_master
kp_accounting	base_interest_slab
kp_accounting	currency_master
kp_accounting	external_fund_transfer
kp_accounting	flyway_schema_history
kp_accounting	general_ledger
kp_accounting	interest_accrual_details
kp_accounting	interest_setup
kp_accounting	interest_setup_amount_slab
kp_accounting	interest_setup_date_slab
kp_accounting	interest_setup_slab
kp_accounting	internal_account
kp_accounting	internal_account_definition
kp_accounting	loan_account
kp_accounting	loan_disbursement_mode_details
kp_accounting	loan_disbursement_transaction
kp_accounting	loan_due_details
kp_accounting	loan_due_details__repayment_transaction
kp_accounting	loan_installment_details
kp_accounting	loan_product
kp_accounting	loan_product_allowed_collaterals
kp_accounting	loan_product_allowed_disbursement_modes
kp_accounting	loan_product_allowed_purposes
kp_accounting	loan_product_allowed_repayment_modes
kp_accounting	loan_product_asset_classification
kp_accounting	loan_provisioning_details
kp_accounting	loan_repayment_mode_details
kp_accounting	loan_repayment_schedule_details
kp_accounting	loan_repayment_transaction
kp_accounting	penal_interest_accrual_details
kp_accounting	placeholder_master
kp_accounting	price_master
kp_accounting	price_setup
kp_accounting	price_setup_date_slab
kp_accounting	price_setup_slab
kp_accounting	product
kp_accounting	product__transaction_catalogue
kp_accounting	product_allowed_origination_channels
kp_accounting	product_scheme
kp_accounting	product_scheme__transaction_accounting_rule__price_setup
kp_accounting	product_scheme_penal_interest_applicability
kp_accounting	product_transaction_catalogue__placeholder__iad
kp_accounting	product_type_placeholder_master
kp_accounting	product_type_transaction_catalogue
kp_accounting	savings_account
kp_accounting	savings_product
kp_accounting	savings_product__general_ledger
kp_accounting	savings_product_services_offered
kp_accounting	sequences
kp_accounting	tax_component
kp_accounting	tax_component_slab
kp_accounting	tax_group
kp_accounting	tax_group__tax_component__mapping
kp_accounting	transaction_accounting_rule
kp_accounting	transaction_catalogue
kp_accounting	transaction_catalogue__transaction_category
kp_accounting	transaction_category
kp_accounting	transaction_details
kp_accounting	transaction_master
kp_accounting	transaction_metadata
kp_accounting	transaction_partition_details
kp_actor	account_details
kp_actor	active_agent
kp_actor	actor
kp_actor	actor__address__mapping
kp_actor	actor__contact_detail__mapping
kp_actor	actor__document__mapping
kp_actor	actor_account
kp_actor	actor_account_van
kp_actor	actor_geo_tracking_failure_data
kp_actor	actor_reversible_status_change_details
kp_actor	address
kp_actor	address__contact_detail__mapping
kp_actor	address_geo_detail
kp_actor	agent_attendance
kp_actor	agent_details
kp_actor	agent_events_history
kp_actor	agent_fc_audit_log
kp_actor	agent_lead
kp_actor	agent_lead_attribute
kp_actor	agent_lead_file
kp_actor	agent_onboarding_history
kp_actor	agent_review_by_bank
kp_actor	agreement_renewal
kp_actor	bank_product_attributes
kp_actor	bank_product_branch_attributes
kp_actor	bank_product_branch_mapping
kp_actor	bank_product_master
kp_actor	bank_statement_details
kp_actor	business_details
kp_actor	business_details__address
kp_actor	coborrower
kp_actor	coborrower__address
kp_actor	contact_detail
kp_actor	corporate
kp_actor	corporate__partner__mapping
kp_actor	corporate_attribute
kp_actor	corporate_details
kp_actor	customer
kp_actor	customer_check
kp_actor	customer_details
kp_actor	customer_offers
kp_actor	customer_onboarding_history
kp_actor	device
kp_actor	device__key__mapping
kp_actor	device_manufacturer
kp_actor	device_model
kp_actor	device_type
kp_actor	document
kp_actor	document_file
kp_actor	employee
kp_actor	employee__document__mapping
kp_actor	employee__user__mapping
kp_actor	employee_attribute
kp_actor	employee_change_logs
kp_actor	employer_name
kp_actor	employment_details
kp_actor	flyway_schema_history
kp_actor	hdb_employee_details
kp_actor	hierarchy_element
kp_actor	hierarchy_element__entity__mapping
kp_actor	hierarchy_element_attribute
kp_actor	hierarchy_level
kp_actor	hierarchy_template
kp_actor	iba
kp_actor	iba_caution_agent
kp_actor	inventory_item
kp_actor	inventory_item_assignment
kp_actor	inventory_item_attributes
kp_actor	inventory_item_brand
kp_actor	inventory_item_manufacturer
kp_actor	inventory_item_product
kp_actor	key
kp_actor	key_store
kp_actor	kp_migrated_agent
kp_actor	mobile_device
kp_actor	npci
kp_actor	offer_details
kp_actor	offer_type
kp_actor	office
kp_actor	office__address__mapping
kp_actor	office__contact_detail__mapping
kp_actor	office__device__mapping
kp_actor	office_attribute
kp_actor	partner
kp_actor	partner__address__mapping
kp_actor	partner__contact_detail__mapping
kp_actor	partner__document__mapping
kp_actor	river_state
kp_actor	sequences
kp_actor	temp_required_employee_for_dormant
kp_actor	user
kp_actor	user__address__mapping
kp_actor	user__contact_detail__mapping
kp_actor	user__device__mapping
kp_actor	user__office__mapping
kp_actor	user_attribute
kp_actor	user_auth
kp_actor	user_auth_type
kp_actor	user_auth_type_configuration
kp_actor	user_auth_value_history
kp_actor	user_channel
kp_actor	user_device_attribute
kp_actor	user_fcm_details
kp_actor	user_handle
kp_actor	user_handle_type
kp_actor	user_login_details
kp_actor	user_login_tracking
kp_actor	visit_reassign
kp_approval	application
kp_approval	application_attachment
kp_approval	draft_application
kp_approval	flyway_schema_history
kp_audit	flyway_schema_history
kp_authorization	category
kp_authorization	epic
kp_authorization	feature
kp_authorization	flyway_schema_history
kp_authorization	permission
kp_authorization	role
kp_authorization	role__permission__mapping
kp_authorization	role_group
kp_authorization	role_group__feature__mapping
kp_authorization	sequences
kp_authorization	usecase
kp_authorization	user__role__mapping
kp_authorization	user_story
kp_authorization	user_story__permission__mapping
kp_banking_origination	agent_account_audit
kp_banking_origination	apy_contribution
kp_banking_origination	asset_acquisition_ytd_dump
kp_banking_origination	bre_reports
kp_banking_origination	casa_ytd_dump
kp_banking_origination	ccavenue_batch_details
kp_banking_origination	corporate_transaction_callback_log
kp_banking_origination	crm_lead_queue
kp_banking_origination	customer_check
kp_banking_origination	draft_application
kp_banking_origination	external_fund_ifsc_master
kp_banking_origination	flyway_schema_history
kp_banking_origination	kyc_detail
kp_banking_origination	mandate_details
kp_banking_origination	nominee_relation_code_master
kp_banking_origination	pmjjby_premium
kp_banking_origination	program_parameters
kp_banking_origination	redirection_link_template
kp_banking_origination	redirection_txn_link_details
kp_banking_origination	rekyc_account_details
kp_banking_origination	sequences
kp_banking_origination	transaction_audit
kp_banking_origination	transaction_audit_attributes
kp_banking_origination	transaction_audit_funding
kp_banking_origination	transaction_audit_log
kp_banking_origination	transaction_components_details
kp_banking_origination	transaction_documents
kp_banking_origination	transaction_event_log
kp_banking_origination	transaction_utrn_number
kp_batch	batch_history
kp_batch	batch_master
kp_batch	batch_parameters
kp_batch	flyway_schema_history
kp_batch	sequences
kp_consents	consent_audit
kp_consents	consent_audit_additional_data
kp_consents	consent_audit_log
kp_consents	consent_audit_transaction_data
kp_consents	consent_callback_log
kp_consents	consent_template
kp_consents	flyway_schema_history
kp_consents	product_consent_mapping
kp_consents	product_token_mapping
kp_consents	sequences
kp_dms	document_master
kp_dms	document_tags
kp_dms	file_master
kp_dms	flyway_schema_history
kp_dms	sequence_generator
kp_dms	sequences
kp_gateway	api_usecase_mapping
kp_gateway	client
kp_gateway	client_key
kp_gateway	employee_request_response_log
kp_gateway	flyway_schema_history
kp_gateway	request_forward
kp_gateway	request_response_log
kp_gateway	request_response_log_extension
kp_gateway	sequences
kp_gateway	session
kp_gateway	session_audit
kp_india_stack	flyway_schema_history
kp_india_stack	in_out_request
kp_india_stack	in_out_request_details
kp_india_stack	in_out_request_log
kp_india_stack	npci_state_mapping
kp_india_stack	partner_error_code_mapping
kp_india_stack	sequences
kp_masterdata	account_product_additional_scheme_mapping
kp_masterdata	account_product_additional_scheme_master
kp_masterdata	account_product_attributes
kp_masterdata	account_product_branch_mapping
kp_masterdata	account_product_debit_card_mapping
kp_masterdata	account_product_debit_card_master
kp_masterdata	account_product_master
kp_masterdata	account_product_services_mapping
kp_masterdata	aeps_bank_master
kp_masterdata	bank_master
kp_masterdata	branch_master
kp_masterdata	code_master
kp_masterdata	code_master_details
kp_masterdata	configuration
kp_masterdata	flyway_schema_history
kp_masterdata	holidays
kp_masterdata	junk_domain_masters
kp_masterdata	junk_email_masters
kp_masterdata	program_parameters
kp_notifications	bank_response_code_config
kp_notifications	bank_sms_template_notification_code_mapping
kp_notifications	code__notification_code__mapping
kp_notifications	email_template
kp_notifications	fcm_master
kp_notifications	fcm_notification_list
kp_notifications	flyway_schema_history
kp_notifications	masking_pattern
kp_notifications	notification_matrix
kp_notifications	notification_message
kp_notifications	notification_tracker
kp_notifications	sequences
kp_notifications	sms_log
kp_notifications	sms_scenario
kp_notifications	sms_scenario__masking_pattern
kp_notifications	user_fcm_mapping
kp_notifications	whatsapp_log
novopay_simulator	flyway_schema_history
novopay_simulator	request_forward
novopay_simulator	simulator_config
novopay_simulator	simulator_response
ra_accounting	account
ra_accounting	account_balance
ra_accounting	account_interest_details
ra_accounting	asset_classification_master
ra_accounting	asset_classification_slabs
ra_accounting	base_interest_date_slab
ra_accounting	base_interest_master
ra_accounting	base_interest_slab
ra_accounting	currency_master
ra_accounting	external_fund_transfer
ra_accounting	flyway_schema_history
ra_accounting	general_ledger
ra_accounting	interest_accrual_details
ra_accounting	interest_setup
ra_accounting	interest_setup_amount_slab
ra_accounting	interest_setup_date_slab
ra_accounting	interest_setup_slab
ra_accounting	internal_account
ra_accounting	internal_account_definition
ra_accounting	loan_account
ra_accounting	loan_disbursement_mode_details
ra_accounting	loan_disbursement_transaction
ra_accounting	loan_due_details
ra_accounting	loan_due_details__repayment_transaction
ra_accounting	loan_installment_details
ra_accounting	loan_product
ra_accounting	loan_product_allowed_collaterals
ra_accounting	loan_product_allowed_disbursement_modes
ra_accounting	loan_product_allowed_purposes
ra_accounting	loan_product_allowed_repayment_modes
ra_accounting	loan_product_asset_classification
ra_accounting	loan_provisioning_details
ra_accounting	loan_repayment_mode_details
ra_accounting	loan_repayment_schedule_details
ra_accounting	loan_repayment_transaction
ra_accounting	penal_interest_accrual_details
ra_accounting	placeholder_master
ra_accounting	price_master
ra_accounting	price_setup
ra_accounting	price_setup_date_slab
ra_accounting	price_setup_slab
ra_accounting	product
ra_accounting	product__transaction_catalogue
ra_accounting	product_allowed_origination_channels
ra_accounting	product_scheme
ra_accounting	product_scheme__transaction_accounting_rule__price_setup
ra_accounting	product_scheme_penal_interest_applicability
ra_accounting	product_transaction_catalogue__placeholder__iad
ra_accounting	product_type_placeholder_master
ra_accounting	product_type_transaction_catalogue
ra_accounting	savings_account
ra_accounting	savings_product
ra_accounting	savings_product__general_ledger
ra_accounting	savings_product_services_offered
ra_accounting	sequences
ra_accounting	tax_component
ra_accounting	tax_component_slab
ra_accounting	tax_group
ra_accounting	tax_group__tax_component__mapping
ra_accounting	transaction_accounting_rule
ra_accounting	transaction_catalogue
ra_accounting	transaction_catalogue__transaction_category
ra_accounting	transaction_category
ra_accounting	transaction_details
ra_accounting	transaction_master
ra_accounting	transaction_metadata
ra_accounting	transaction_partition_details
ra_actor	account_details
ra_actor	active_agent
ra_actor	actor
ra_actor	actor__address__mapping
ra_actor	actor__contact_detail__mapping
ra_actor	actor__document__mapping
ra_actor	actor_account
ra_actor	actor_account_van
ra_actor	actor_geo_tracking_failure_data
ra_actor	actor_reversible_status_change_details
ra_actor	address
ra_actor	address__contact_detail__mapping
ra_actor	address_geo_detail
ra_actor	agent_attendance
ra_actor	agent_details
ra_actor	agent_events_history
ra_actor	agent_fc_audit_log
ra_actor	agent_lead
ra_actor	agent_lead_file
ra_actor	agent_onboarding_history
ra_actor	bank_product_attributes
ra_actor	bank_product_branch_mapping
ra_actor	bank_product_master
ra_actor	bank_statement_details
ra_actor	business_details
ra_actor	business_details__address
ra_actor	coborrower
ra_actor	coborrower__address
ra_actor	contact_detail
ra_actor	corporate
ra_actor	corporate__partner__mapping
ra_actor	corporate_attribute
ra_actor	corporate_details
ra_actor	customer
ra_actor	customer_check
ra_actor	customer_details
ra_actor	customer_offers
ra_actor	customer_onboarding_history
ra_actor	device
ra_actor	device__key__mapping
ra_actor	device_manufacturer
ra_actor	device_model
ra_actor	device_type
ra_actor	document
ra_actor	document_file
ra_actor	employee
ra_actor	employee__document__mapping
ra_actor	employee__user__mapping
ra_actor	employee_attribute
ra_actor	employee_change_logs
ra_actor	employment_details
ra_actor	flyway_schema_history
ra_actor	hdb_employee_details
ra_actor	hierarchy_element
ra_actor	hierarchy_element__entity__mapping
ra_actor	hierarchy_element_attribute
ra_actor	hierarchy_level
ra_actor	hierarchy_template
ra_actor	iba
ra_actor	inventory_item
ra_actor	inventory_item_assignment
ra_actor	inventory_item_attributes
ra_actor	inventory_item_brand
ra_actor	inventory_item_manufacturer
ra_actor	inventory_item_product
ra_actor	key
ra_actor	key_store
ra_actor	mobile_device
ra_actor	npci
ra_actor	offer_details
ra_actor	offer_type
ra_actor	office
ra_actor	office__address__mapping
ra_actor	office__contact_detail__mapping
ra_actor	office__device__mapping
ra_actor	office_attribute
ra_actor	partner
ra_actor	partner__address__mapping
ra_actor	partner__contact_detail__mapping
ra_actor	partner__document__mapping
ra_actor	product_master_details
ra_actor	river_state
ra_actor	sequences
ra_actor	temp_required_employee_for_dormant
ra_actor	user
ra_actor	user__address__mapping
ra_actor	user__contact_detail__mapping
ra_actor	user__device__mapping
ra_actor	user__office__mapping
ra_actor	user_attribute
ra_actor	user_auth
ra_actor	user_auth_type
ra_actor	user_auth_type_configuration
ra_actor	user_auth_value_history
ra_actor	user_channel
ra_actor	user_device_attribute
ra_actor	user_fcm_details
ra_actor	user_handle
ra_actor	user_handle_type
ra_actor	user_login_details
ra_actor	user_login_tracking
ra_actor	visit_reassign
ra_approval	application
ra_approval	application_attachment
ra_approval	draft_application
ra_approval	flyway_schema_history
ra_audit	flyway_schema_history
ra_authorization	category
ra_authorization	epic
ra_authorization	feature
ra_authorization	flyway_schema_history
ra_authorization	permission
ra_authorization	role
ra_authorization	role__permission__mapping
ra_authorization	role_group
ra_authorization	role_group__feature__mapping
ra_authorization	sequences
ra_authorization	usecase
ra_authorization	user__role__mapping
ra_authorization	user_story
ra_authorization	user_story__permission__mapping
ra_banking_origination	agent_account_audit
ra_banking_origination	apy_contribution
ra_banking_origination	asset_acquisition_ytd_dump
ra_banking_origination	bre_reports
ra_banking_origination	casa_ytd_dump
ra_banking_origination	corporate_transaction_callback_log
ra_banking_origination	crm_lead_queue
ra_banking_origination	customer_check
ra_banking_origination	draft_application
ra_banking_origination	external_fund_ifsc_master
ra_banking_origination	flyway_schema_history
ra_banking_origination	mandate_details
ra_banking_origination	nominee_relation_code_master
ra_banking_origination	pmjjby_premium
ra_banking_origination	program_parameters
ra_banking_origination	redirection_link_template
ra_banking_origination	redirection_txn_link_details
ra_banking_origination	rekyc_account_details
ra_banking_origination	sequences
ra_banking_origination	transaction_audit
ra_banking_origination	transaction_audit_attributes
ra_banking_origination	transaction_audit_funding
ra_banking_origination	transaction_audit_log
ra_banking_origination	transaction_components_details
ra_banking_origination	transaction_documents
ra_banking_origination	transaction_event_log
ra_banking_origination	transaction_utrn_number
ra_batch	batch_history
ra_batch	batch_master
ra_batch	batch_parameters
ra_batch	flyway_schema_history
ra_batch	sequences
ra_consents	consent_audit
ra_consents	consent_audit_additional_data
ra_consents	consent_audit_log
ra_consents	consent_audit_transaction_data
ra_consents	consent_callback_log
ra_consents	consent_template
ra_consents	flyway_schema_history
ra_consents	product_consent_mapping
ra_consents	product_token_mapping
ra_consents	sequences
ra_credit_card_mgmt	agent_url_mapping
ra_credit_card_mgmt	bank_masters
ra_credit_card_mgmt	bkyc_file
ra_credit_card_mgmt	bkyc_lead
ra_credit_card_mgmt	branch_details
ra_credit_card_mgmt	cc_additional_txn_data
ra_credit_card_mgmt	channel_details
ra_credit_card_mgmt	co_brand_master
ra_credit_card_mgmt	company_masters
ra_credit_card_mgmt	corporate_insurance_mapper
ra_credit_card_mgmt	corporate_transaction_callback_log
ra_credit_card_mgmt	credit_card_masters
ra_credit_card_mgmt	customer_relationship_details
ra_credit_card_mgmt	demog_kyc_routing_config
ra_credit_card_mgmt	draft_application
ra_credit_card_mgmt	dse_reassign_file
ra_credit_card_mgmt	dse_reassign_lead
ra_credit_card_mgmt	dvkyc_file
ra_credit_card_mgmt	dvkyc_lead
ra_credit_card_mgmt	flyway_schema_history
ra_credit_card_mgmt	insurance_masters
ra_credit_card_mgmt	insurance_price_masters
ra_credit_card_mgmt	insurance_transaction
ra_credit_card_mgmt	key_store
ra_credit_card_mgmt	loan_transactions
ra_credit_card_mgmt	logo_master
ra_credit_card_mgmt	pacc_card_prefix_mapping
ra_credit_card_mgmt	sequences
ra_credit_card_mgmt	transaction_audit
ra_credit_card_mgmt	transaction_audit_attributes
ra_credit_card_mgmt	transaction_audit_consent
ra_credit_card_mgmt	transaction_audit_logs
ra_credit_card_mgmt	transaction_documents
ra_credit_card_mgmt	transaction_hierarchy_log
ra_credit_card_mgmt	transaction_report
ra_dms	document_master
ra_dms	document_tags
ra_dms	file_master
ra_dms	flyway_schema_history
ra_dms	sequence_generator
ra_dms	sequences
ra_gateway	api_usecase_mapping
ra_gateway	client
ra_gateway	client_key
ra_gateway	employee_request_response_log
ra_gateway	flyway_schema_history
ra_gateway	request_forward
ra_gateway	request_response_log
ra_gateway	request_response_log_extension
ra_gateway	sequences
ra_gateway	session
ra_gateway	session_audit
ra_india_stack	flyway_schema_history
ra_india_stack	in_out_request
ra_india_stack	in_out_request_details
ra_india_stack	in_out_request_log
ra_india_stack	npci_state_mapping
ra_india_stack	partner_error_code_mapping
ra_india_stack	sequences
ra_masterdata	account_product_additional_scheme_mapping
ra_masterdata	account_product_additional_scheme_master
ra_masterdata	account_product_attributes
ra_masterdata	account_product_branch_mapping
ra_masterdata	account_product_debit_card_mapping
ra_masterdata	account_product_debit_card_master
ra_masterdata	account_product_master
ra_masterdata	account_product_services_mapping
ra_masterdata	aeps_bank_master
ra_masterdata	bank_master
ra_masterdata	bank_master_iin
ra_masterdata	branch_master
ra_masterdata	code_master
ra_masterdata	code_master_details
ra_masterdata	configuration
ra_masterdata	flyway_schema_history
ra_masterdata	holidays
ra_masterdata	junk_domain_masters
ra_masterdata	junk_email_masters
ra_masterdata	program_parameters
ra_notifications	bank_response_code_config
ra_notifications	bank_sms_template_notification_code_mapping
ra_notifications	code__notification_code__mapping
ra_notifications	email_template
ra_notifications	fcm_master
ra_notifications	fcm_notification_list
ra_notifications	flyway_schema_history
ra_notifications	masking_pattern
ra_notifications	notification_matrix
ra_notifications	notification_message
ra_notifications	notification_tracker
ra_notifications	sequences
ra_notifications	sms_log
ra_notifications	sms_scenario
ra_notifications	sms_scenario__masking_pattern
ra_notifications	user_fcm_mapping
ra_notifications	whatsapp_log
rbg_accounting	account
rbg_accounting	account_balance
rbg_accounting	account_interest_details
rbg_accounting	asset_classification_master
rbg_accounting	asset_classification_slabs
rbg_accounting	base_interest_date_slab
rbg_accounting	base_interest_master
rbg_accounting	base_interest_slab
rbg_accounting	currency_master
rbg_accounting	external_fund_transfer
rbg_accounting	flyway_schema_history
rbg_accounting	general_ledger
rbg_accounting	interest_accrual_details
rbg_accounting	interest_setup
rbg_accounting	interest_setup_amount_slab
